"id","title","short_title","api_uri","first_name","last_name","date_of_birth","gender","party","twitter_account","facebook_account","govtrack_id","cspan_id","votesmart_id","icpsr_id","crp_id","google_entity_id","fec_candidate_id","url","rss_url","in_office","dw_nominate","seniority","next_election","total_votes","missed_votes","total_present","last_updated","ocd_id","office","phone","fax","state","district","at_large","geoid","missed_votes_pct","votes_with_party_pct","votes_against_party_pct","middle_name","youtube_account","leadership_role","suffix","contact_form","vacate","successor","non_voting"
"M001159","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001159.json","Cathy","McMorris Rodgers","1969-05-22","F","R","CathyMcMorris","mcmorrisrodgers",400659,1013063,3217,20535,"N00026314","/m/03dlf3","H4WA05077","https://mcmorris.house.gov",NA,FALSE,0.43,14,2018,1211,3,0,"2021-03-02 02:35:52 -0500","ocd-division/country:us/state:wa/cd:5","1314 Longworth House Office Building","202-225-2006","202-225-3392","WA","5",FALSE,5305,0.25,98.25,1.75,NA,"mcmorrisrodgers","Conference Chair",NA,NA,0,0,0
"M001166","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001166.json","Jerry","McNerney","1951-06-18","M","D","RepMcNerney","jerrymcnerney",412189,1021667,29474,20702,"N00026926","/m/07zk65","H4CA11081","https://mcnerney.house.gov","https://mcnerney.house.gov/rss.xml",FALSE,-0.26,12,2018,1211,49,1,"2021-03-02 02:35:46 -0500","ocd-division/country:us/state:ca/cd:9","2265 Rayburn House Office Building","202-225-1947","202-225-4060","CA","9",FALSE,609,4.05,96.3,3.7,NA,"RepJerryMcNerney",NA,NA,NA,0,0,0
"M001197","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001197.json","Martha","McSally","1966-03-22","F","R","SenMcSallyAZ","SenMarthaMcSally",412611,29126,137299,21501,"N00033982","/m/027fybv","H2AZ08102","https://www.mcsally.senate.gov",NA,FALSE,0.346,4,2018,1211,40,0,"2019-11-18 02:30:19 -0500","ocd-division/country:us/state:az/cd:2","510 Cannon House Office Building","202-225-2542","202-225-0378","AZ","2",FALSE,402,3.3,92.96,7.04,NA,NA,"",NA,NA,0,0,0
"M001187","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001187.json","Mark","Meadows","1959-07-28","M","R","RepMarkMeadows","Repmarkmeadows",412552,79621,136459,21348,"N00033631","/m/0lqdy32","H2NC11080","https://meadows.house.gov",NA,FALSE,0.62,6,2018,1211,33,0,"2019-10-07 10:26:54 -0400","ocd-division/country:us/state:nc/cd:11","1024 Longworth House Office Building","202-225-6401","202-226-6422","NC","11",FALSE,3711,2.73,96.5,3.5,NA,"RepMarkMeadows",NA,NA,NA,0,0,0
"M001181","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001181.json","Pat","Meehan","1955-10-20","M","R","RepMeehan","CongressmanPatrickMeehan",412466,1033856,119474,21168,"N00031134","/m/03m4jty","H0PA07082","https://meehan.house.gov",NA,FALSE,0.22,8,2018,877,18,0,"2019-10-07 10:26:54 -0400","ocd-division/country:us/state:pa/cd:7","2305 Rayburn House Office Building","202-225-2011","202-226-0280","PA","7",FALSE,4207,2.05,89.82,10.18,NA,"repmeehan","",NA,NA,1,0,0
"M001137","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001137.json","Gregory","Meeks","1953-09-25","M","D","RepGregoryMeeks","gregorymeeksny05",400271,53469,4360,29776,"N00001171","/m/024_3b","H8NY06048","https://meeks.house.gov","https://meeks.house.gov/rss.xml",FALSE,-0.413,22,2018,1211,70,0,"2021-03-02 02:35:46 -0500","ocd-division/country:us/state:ny/cd:5","2234 Rayburn House Office Building","202-225-3461","202-226-4169","NY","5",FALSE,3605,5.78,96.05,3.95,"W.","gwmeeks",NA,NA,NA,0,0,0
"M001188","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001188.json","Grace","Meng","1975-10-01","F","D","RepGraceMeng","repgracemeng",412560,68411,69157,21342,"N00034547","/m/04ld76x","H2NY06116","https://meng.house.gov","https://meng.house.gov/rss.xml",FALSE,-0.381,6,2018,1211,38,2,"2021-03-02 02:35:46 -0500","ocd-division/country:us/state:ny/cd:6","1317 Longworth House Office Building","202-225-2601","202-225-1589","NY","6",FALSE,3606,3.14,96.94,3.06,NA,NA,NA,NA,NA,0,0,0
"M001189","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001189.json","Luke","Messer","1969-02-27","M","R","RepLukeMesser","RepLukeMesser",412540,11245,33997,21332,"N00012546","/m/0n48dw8","H0IN02125","https://messer.house.gov",NA,FALSE,0.563,6,2018,1211,119,0,"2019-10-07 10:26:54 -0400","ocd-division/country:us/state:in/cd:6","1230 Longworth House Office Building","202-225-3021","765-747-5586","IN","6",FALSE,1806,9.83,97.15,2.85,NA,"RepLukeMesser","Policy Committee Chair",NA,NA,0,0,0
"M001201","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001201.json","Paul","Mitchell","1961-05-08","M","R","RepPaulMitchell","reppaulmitchell",412710,103809,152464,21737,"N00036274","/g/11c1rgc3x6","H4MI04118","https://mitchell.house.gov","https://mitchell.house.gov/rss.xml",FALSE,0.429,2,2018,1211,9,0,"2020-12-14 17:31:26 -0500","ocd-division/country:us/state:mi/cd:10","211 Cannon House Office Building","202-225-2106",NA,"MI","10",FALSE,2610,0.74,97.07,2.93,NA,NA,NA,NA,NA,0,0,0
"M001194","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001194.json","John","Moolenaar","1961-05-08","M","R","RepMoolenaar","RepMoolenaar",412634,76660,37676,21526,"N00036275","/m/0z6rww4","H4MI04126","https://moolenaar.house.gov","https://moolenaar.house.gov/rss.xml",FALSE,0.397,4,2018,1211,3,0,"2021-03-02 02:35:47 -0500","ocd-division/country:us/state:mi/cd:4","117 Cannon House Office Building","202-225-3561","202-225-9679","MI","4",FALSE,2604,0.25,96.51,3.49,NA,NA,NA,NA,NA,0,0,0
"M001195","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001195.json","Alex","Mooney","1971-06-05","M","R","RepAlexMooney","CongressmanAlexMooney",412662,76588,145943,21557,"N00033814","/m/02qqy78","H4WV02080","https://mooney.house.gov","https://mooney.house.gov/rss.xml",FALSE,0.581,4,2018,1211,17,0,"2021-03-02 02:35:47 -0500","ocd-division/country:us/state:wv/cd:2","1232 Longworth House Office Building","202-225-2711","202-225-7856","WV","2",FALSE,5402,1.4,94.19,5.81,NA,NA,NA,NA,NA,0,0,0
"M001160","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001160.json","Gwen","Moore","1951-04-18","F","D","RepGwenMoore","GwenSMoore",400661,42548,3457,20537,"N00026914","/m/04cvds","H4WI04183","https://gwenmoore.house.gov",NA,FALSE,-0.53,14,2018,1211,81,1,"2021-03-02 02:35:47 -0500","ocd-division/country:us/state:wi/cd:4","2252 Rayburn House Office Building","202-225-4572","202-225-8135","WI","4",FALSE,5504,6.69,95.72,4.28,NA,"RepGwenMoore",NA,NA,NA,0,0,0
"M001206","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001206.json","Joe","Morelle","1957-04-29","M","D","repjoemorelle",NA,412749,NA,4362,NA,"N00043207","/m/03d820m","","https://morelle.house.gov",NA,FALSE,NA,2,NA,84,1,0,"2021-03-02 02:35:47 -0500","ocd-division/country:us/state:ny/cd:25",NA,NA,NA,"NY","25",FALSE,3625,1.19,100,0,NA,NA,NA,NA,NA,0,1,0
"M001196","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001196.json","Seth","Moulton","1978-10-24","M","D","teammoulton","CongressmanSethMoulton",412632,78453,146299,21525,"N00035431","/m/0sgh587","H4MA06090","https://moulton.house.gov",NA,FALSE,-0.302,4,2018,1211,32,1,"2021-03-02 02:35:47 -0500","ocd-division/country:us/state:ma/cd:6","1408 Longworth House Office Building","202-225-8020","202-225-5915","MA","6",FALSE,2506,2.64,95.82,4.18,NA,NA,NA,NA,NA,0,0,0
"M001190","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001190.json","Markwayne","Mullin","1977-07-26","M","R","RepMullin","RepMullin",412568,1034045,135898,21355,"N00033410","/m/0lq78pn","H2OK02083","https://mullin.house.gov","https://mullin.house.gov/news/rss.aspx",FALSE,0.506,6,2018,1211,14,0,"2021-03-02 02:35:48 -0500","ocd-division/country:us/state:ok/cd:2","1113 Longworth House Office Building","202-225-2701","202-225-3038","OK","2",FALSE,4002,1.16,97.9,2.1,NA,NA,NA,NA,NA,0,0,0
"M001182","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001182.json","Mick","Mulvaney","1967-07-21","M","R","RepMickMulvaney",NA,412474,623510,NA,21176,NA,"/m/0cp1sr_","H0SC05031","https://mulvaney.house.gov","https://mulvaney.house.gov/rss.xml",FALSE,0.75,8,2018,97,91,0,"2019-10-07 10:26:54 -0400","ocd-division/country:us/state:sc/cd:5",NA,"202-225-5501",NA,"SC","5",FALSE,4505,93.81,100,0,NA,"RepMickMulvaney",NA,NA,NA,1,0,0
"M001202","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001202.json","Stephanie","Murphy","1978-09-16","F","D","RepStephMurphy","RepStephMurphy",412694,103502,173426,21738,"N00040133","/g/11c48s1mnv","H6FL07140","https://murphy.house.gov",NA,FALSE,-0.152,2,2018,1211,30,0,"2021-03-02 02:35:48 -0500","ocd-division/country:us/state:fl/cd:7","1237 Longworth House Office Building","202-225-4035",NA,"FL","7",FALSE,1207,2.48,88.1,11.9,NA,"RepStephMurphy",NA,NA,NA,0,0,0
"M001151","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001151.json","Tim","Murphy","1952-09-11","M","R","RepTimMurphy","reptimmurphy",400285,1003612,9794,20346,"N00024992","/m/0517t7","H2PA18143","https://murphy.house.gov/",NA,FALSE,0.258,16,2018,569,9,0,"2019-10-07 10:26:54 -0400","ocd-division/country:us/state:pa/cd:18","2332 Rayburn House Office Building","202-225-2301","202-225-1844","PA","18",FALSE,4218,1.58,92.47,7.53,NA,"TimMurphyPA18","",NA,NA,1,0,0
"N000002","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000002.json","Jerrold","Nadler","1947-06-13","M","D","RepJerryNadler","CongressmanNadler",400289,26159,26980,29377,"N00000939","/m/03tk11","H2NY17071","https://nadler.house.gov",NA,FALSE,-0.509,28,2018,1211,26,1,"2021-03-02 02:35:48 -0500","ocd-division/country:us/state:ny/cd:10","2109 Rayburn House Office Building","202-225-5635","202-225-6923","NY","10",FALSE,3610,2.15,96.01,3.99,NA,"congressmannadler",NA,NA,NA,0,0,0
"N000179","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000179.json","Grace","Napolitano","1936-12-04","F","D","GraceNapolitano","RepGraceNapolitano",400290,57873,8393,29903,"N00006789","/m/024v0s","H8CA34068","https://napolitano.house.gov","https://napolitano.house.gov/rss.xml",FALSE,-0.448,20,2018,1211,215,1,"2021-03-02 02:35:48 -0500","ocd-division/country:us/state:ca/cd:32","1610 Longworth House Office Building","202-225-5256","202-225-0027","CA","32",FALSE,632,17.75,96.18,3.82,"F.","RepGraceNapolitano",NA,NA,NA,0,0,0
"N000015","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000015.json","Richard","Neal","1949-02-14","M","D","RepRichardNeal","reprichardneal",400291,6103,26895,15616,"N00000153","/m/028vm4","H8MA02041","https://neal.house.gov","https://neal.house.gov/rss.xml",FALSE,-0.417,30,2018,1211,40,2,"2021-03-02 02:35:48 -0500","ocd-division/country:us/state:ma/cd:1","341 Cannon House Office Building","202-225-5601","202-225-8112","MA","1",FALSE,2501,3.3,98.43,1.57,"E.","RepRichardENeal",NA,NA,NA,0,0,0
"N000189","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000189.json","Dan","Newhouse","1955-07-10","M","R","RepNewhouse","RepNewhouse",412660,78315,51522,21556,"N00036403","/m/0_s0bn3","H4WA04104","https://newhouse.house.gov",NA,FALSE,0.363,4,2018,1211,72,0,"2021-03-02 02:35:48 -0500","ocd-division/country:us/state:wa/cd:4","1318 Longworth House Office Building","202-225-5816","202-225-3251","WA","4",FALSE,5304,5.95,97.09,2.91,NA,NA,NA,NA,NA,0,0,0
"N000184","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000184.json","Kristi","Noem","1971-11-30","F","R","RepKristiNoem",NA,412475,62717,58189,21177,"N00032022","/m/0c3xgn9","H0SD00054","https://noem.house.gov",NA,FALSE,0.398,8,2018,1211,179,0,"2019-10-07 10:26:54 -0400","ocd-division/country:us/state:sd/cd:1","2457 Rayburn House Office Building","202-225-2801","202-225-5823","SD","At-Large",TRUE,4600,14.78,96.5,3.5,NA,"RepKristiNoem","",NA,NA,0,0,0
"N000127","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000127.json","Rick","Nolan","1943-12-17","M","D","USRepRickNolan","UsRepRickNolan",408211,1001760,138505,14263,"N00021207","/m/0dgfyp","H2MN08111","https://nolan.house.gov",NA,FALSE,-0.372,6,2018,1211,113,1,"2019-10-07 10:26:54 -0400","ocd-division/country:us/state:mn/cd:8","2366 Rayburn House Office Building","202-225-6211","202-225-0699","MN","8",FALSE,2708,9.33,95.34,4.66,NA,"USRepRickNolan","",NA,NA,0,0,0
"N000188","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000188.json","Donald","Norcross","1958-12-13","M","D","DonaldNorcross","DonaldNorcrossNJ",412606,76311,116277,21536,"N00036154","/m/09g8b1_","H4NJ01084","https://norcross.house.gov","https://norcross.house.gov/rss.xml",FALSE,-0.426,6,2018,1211,17,2,"2021-03-02 02:35:48 -0500","ocd-division/country:us/state:nj/cd:1","1531 Longworth House Office Building","202-225-6501","202-225-6583","NJ","1",FALSE,3401,1.4,96.39,3.61,"W.",NA,NA,NA,NA,0,0,0
"N000190","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000190.json","Ralph","Norman","1953-06-20","M","R","RepRalphNorman","RepRalphNorman",412738,61996,47930,21753,"N00027783","/m/0f9kbx","H8SC05158","https://norman.house.gov",NA,FALSE,0.693,2,2018,887,24,0,"2021-03-02 02:35:48 -0500","ocd-division/country:us/state:sc/cd:5","2350 Rayburn House Office Building","202-225-5501","202-225-0464","SC","5",FALSE,4505,2.71,95.11,4.89,NA,NA,NA,NA,"https://norman.house.gov/contact/",0,1,0
"N000147","Delegate","Del.","https://api.propublica.org/congress/v1/members/N000147.json","Eleanor","Norton","1937-06-13","F","D","EleanorNorton","CongresswomanNorton",400295,882,775,NA,"N00001692","/m/01s_vp","H0DC00058","https://norton.house.gov","https://norton.house.gov/rss.xml",FALSE,NA,28,2018,0,NA,NA,"2021-03-02 02:35:49 -0500","ocd-division/country:us/state:dc/cd:79","2136 Rayburn House Office Building","202-225-8050","202-225-3002","DC","At-Large",TRUE,1198,NA,NA,NA,"Holmes","EleanorHNorton",NA,NA,"https://norton.house.gov/contact/email",0,0,1
"N000181","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000181.json","Devin","Nunes","1973-10-01","M","R","RepDevinNunes",NA,400297,1003553,16725,20307,"N00007248","/m/024tds","H8CA20059","https://nunes.house.gov",NA,FALSE,0.447,16,2018,1211,27,0,"2021-03-02 02:35:49 -0500","ocd-division/country:us/state:ca/cd:22","1013 Longworth House Office Building","202-225-2523","202-225-3404","CA","22",FALSE,622,2.23,97.79,2.21,NA,"RepDevinNunes",NA,NA,NA,0,0,0
"O000171","Representative","Rep.","https://api.propublica.org/congress/v1/members/O000171.json","Tom","O'Halleran","1946-01-24","M","D","repohalleran","repohalleran",412682,104523,28499,21739,"N00037515","/m/02z4x12","H6AZ01199","https://ohalleran.house.gov","https://ohalleran.house.gov/rss.xml",FALSE,-0.167,2,2018,1211,13,0,"2021-03-02 02:35:49 -0500","ocd-division/country:us/state:az/cd:1","126 Cannon House Office Building","202-225-3361",NA,"AZ","1",FALSE,401,1.07,88.6,11.4,NA,NA,NA,NA,NA,0,0,0
"O000170","Representative","Rep.","https://api.propublica.org/congress/v1/members/O000170.json","Beto","O'Rourke","1972-09-26","M","D","RepBetoORourke","betoorourketx16",412575,79697,78533,21361,"N00033540","/m/0dty9d","S8TX00285","https://orourke.house.gov",NA,FALSE,-0.304,6,2018,1211,50,0,"2019-10-07 10:26:54 -0400","ocd-division/country:us/state:tx/cd:16","1330 Longworth House Office Building","202-225-4831",NA,"TX","16",FALSE,4816,4.13,94.52,5.48,NA,"betoorourketx16","",NA,NA,0,0,0
"O000168","Representative","Rep.","https://api.propublica.org/congress/v1/members/O000168.json","Pete","Olson","1962-12-09","M","R","RepPeteOlson","Rep.PeteOlson",412302,1031361,102008,20948,"N00029285","/m/0407vf_","H8TX22107","https://olson.house.gov","https://olson.house.gov/rss.xml",FALSE,0.539,10,2018,1211,44,0,"2019-11-18 02:30:19 -0500","ocd-division/country:us/state:tx/cd:22","2133 Rayburn House Office Building","202-225-5951","202-225-5241","TX","22",FALSE,4822,3.63,99.22,0.78,NA,NA,NA,NA,NA,0,0,0
"P000601","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000601.json","Steven","Palazzo","1970-02-21","M","R","CongPalazzo","stevenpalazzo",412443,61886,69521,21148,"N00031958","/m/0c3y_s5","H0MS04120","https://palazzo.house.gov",NA,FALSE,0.492,8,2018,1211,70,0,"2021-03-02 02:35:49 -0500","ocd-division/country:us/state:ms/cd:4","2349 Rayburn House Office Building","202-225-5772","202-225-7074","MS","4",FALSE,2804,5.78,96.48,3.52,NA,"CongressmanPalazzo",NA,NA,NA,0,0,0
"P000034","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000034.json","Frank","Pallone","1951-10-30","M","D","FrankPallone","repfrankpallone",400308,6107,26951,15454,"N00000781","/m/0g6t5w","H8NJ03073","https://pallone.house.gov","https://pallone.house.gov/rss.xml",FALSE,-0.404,32,2018,1211,1,1,"2021-03-02 02:35:49 -0500","ocd-division/country:us/state:nj/cd:6","237 Cannon House Office Building","202-225-4671","202-225-9665","NJ","6",FALSE,3406,0.08,97.03,2.97,NA,"repfrankpallone",NA,NA,NA,0,0,0
"P000609","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000609.json","Gary","Palmer","1954-05-14","M","R","USRepGaryPalmer","CongressmanGaryPalmer",412608,76094,146274,21500,"N00035691","/m/0115nklq","H4AL06098","https://palmer.house.gov",NA,FALSE,0.779,4,2018,1211,16,0,"2021-03-02 02:35:49 -0500","ocd-division/country:us/state:al/cd:6","330 Cannon House Office Building","202-225-4921","202-225-2082","AL","6",FALSE,106,1.32,95.54,4.46,NA,NA,NA,NA,NA,0,0,0
"P000613","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000613.json","Jimmy","Panetta","1969-10-01","M","D","RepJimmyPanetta","RepJimmyPanetta",412685,104727,169078,21740,"N00038601","/m/0pyy9y4","H6CA20152","https://panetta.house.gov","https://panetta.house.gov/rss.xml",FALSE,-0.307,2,2018,1211,3,0,"2021-03-02 02:35:49 -0500","ocd-division/country:us/state:ca/cd:20","228 Cannon House Office Building","202-225-2861",NA,"CA","20",FALSE,620,0.25,95.75,4.25,NA,NA,NA,NA,NA,0,0,0
"P000096","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000096.json","Bill","Pascrell","1937-01-25","M","D","BillPascrell","pascrell",400309,45543,478,29741,"N00000751","/m/03txs_","H6NJ08118","https://pascrell.house.gov",NA,FALSE,-0.367,22,2018,1211,33,1,"2021-03-02 02:35:50 -0500","ocd-division/country:us/state:nj/cd:9","2370 Rayburn House Office Building","202-225-5751","202-225-5782","NJ","9",FALSE,3409,2.73,97.48,2.52,NA,"RepPascrell",NA,"Jr.",NA,0,0,0
"P000594","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000594.json","Erik","Paulsen","1965-05-14","M","R","RepErikPaulsen","CongressmanErikPaulsen",412303,1030000,3833,20924,"N00029391","/m/0407tc8","H8MN03077","https://paulsen.house.gov",NA,FALSE,0.402,10,2018,1211,14,0,"2019-10-07 10:26:54 -0400","ocd-division/country:us/state:mn/cd:3","127 Cannon House Office Building","202-225-2871","202-225-6351","MN","3",FALSE,2703,1.16,91.44,8.56,NA,"reperikpaulsen","",NA,NA,0,0,0
"P000604","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000604.json","Donald","Payne","1958-12-17","M","D","RepDonaldPayne","DonaldPayneJr",412506,65639,90668,31103,"N00034639","/m/0jwr2v8","H2NJ10154","https://payne.house.gov","https://payne.house.gov/rss.xml",FALSE,-0.517,8,2018,1211,99,3,"2021-03-02 02:35:50 -0500","ocd-division/country:us/state:nj/cd:10","132 Cannon House Office Building","202-225-3436","202-225-4160","NJ","10",FALSE,3410,8.18,97.41,2.59,"M.",NA,NA,"Jr.",NA,0,0,0
"P000588","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000588.json","Steve","Pearce","1947-08-24","M","R","RepStevePearce","RepStevePearce",400313,12063,10655,20337,"N00012672","/m/033t2h","H2NM02126","https://pearce.house.gov",NA,FALSE,0.472,8,2018,1211,82,0,"2019-10-07 10:26:54 -0400","ocd-division/country:us/state:nm/cd:2","2432 Rayburn House Office Building","202-225-2365",NA,"NM","2",FALSE,3502,6.77,93.24,6.76,NA,"NMStevePearce","",NA,NA,0,0,0
